fastslam1_sim_VP;fastslam1_sim_base_VP;100;0;nan;8855628194.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;200;0;nan;17683400096.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;400;0;nan;35672910761.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;800;0;nan;69126017606.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;1600;0;nan;142989272926.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;3200;0;nan;290314719735.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_active_VP;100;0;nan;1272542406.0000;0.0000;6.9590
fastslam1_sim_VP;fastslam1_sim_active_VP;200;0;nan;2505289605.0000;0.0000;7.0584
fastslam1_sim_VP;fastslam1_sim_active_VP;400;0;nan;4935667678.0000;0.0000;7.2276
fastslam1_sim_VP;fastslam1_sim_active_VP;800;0;nan;10135079333.0000;0.0000;6.8205
fastslam1_sim_VP;fastslam1_sim_active_VP;1600;0;nan;21284764925.0000;0.0000;6.7179
fastslam1_sim_VP;fastslam1_sim_active_VP;3200;0;nan;46548623220.0000;0.0000;6.2368
fastslam1_sim_VP;fastslam1_sim_base_VP;100;0;nan;8752328540.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;200;0;nan;17511111766.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;400;0;nan;34529073393.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;800;0;nan;69224539131.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;1600;0;nan;141411571355.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_base_VP;3200;0;nan;287790638198.0000;0.0000;1.0000
fastslam1_sim_VP;fastslam1_sim_active_VP;100;0;nan;1219585140.0000;0.0000;7.1765
fastslam1_sim_VP;fastslam1_sim_active_VP;200;0;nan;2384490432.0000;0.0000;7.3438
fastslam1_sim_VP;fastslam1_sim_active_VP;400;0;nan;4774305885.0000;0.0000;7.2323
fastslam1_sim_VP;fastslam1_sim_active_VP;800;0;nan;10124906640.0000;0.0000;6.8371
fastslam1_sim_VP;fastslam1_sim_active_VP;1600;0;nan;21851886143.0000;0.0000;6.4714
fastslam1_sim_VP;fastslam1_sim_active_VP;3200;0;nan;45479293128.0000;0.0000;6.3279
